time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.708063,0.585980660972,-0.190213617698,-0.81799525514,1.30733512648,1.89178180666,-0.808024380019,-0.51158259276,31.5789470673,-0.958737992428,-0.0709466114397,-0.0222427214243,1.57463127876,-0.0371990341062,0.0958737992428,0.0161067982728,0.0
5.718051,0.580995223412,-0.190980608092,-0.816461274352,1.30580114569,1.89139831146,-0.803422437655,-0.512349583154,31.5789470673,-0.958354497231,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
5.728068,0.57485930026,-0.189830122501,-0.817611759943,1.30350017451,1.89101481627,-0.799203990488,-0.511199097563,31.5789470673,-0.959888478019,-0.0697961258488,-0.0218592262274,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
5.738062,0.569873862699,-0.190213617698,-0.818378750337,1.30273318411,1.89139831146,-0.794602048125,-0.511199097563,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0383495196971,0.0966407896368,0.0164902934698,0.0
5.748056,0.563737939548,-0.189830122501,-0.816844769549,1.30081570813,1.89101481627,-0.790383600958,-0.51158259276,31.5789470673,-0.959504982822,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0375825293032,0.0958737992428,0.0168737886667,0.0
5.758057,0.558752501987,-0.189446627304,-0.818378750337,1.30004871773,1.89063132107,-0.786165153791,-0.51158259276,31.5789470673,-0.960655468413,-0.0697961258488,-0.0218592262274,1.57463127876,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
5.768070,0.553000074033,-0.189063132107,-0.81799525514,1.29813124175,1.89063132107,-0.781946706625,-0.51158259276,31.5789470673,-0.958354497231,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
5.778083,0.546864150881,-0.188296141713,-0.818378750337,1.29698075616,1.89024782587,-0.778111754655,-0.510815602366,31.5789470673,-0.959888478019,-0.0690291354548,-0.0226262166213,1.57424778357,-0.0375825293032,0.0966407896368,0.0164902934698,0.0
5.788083,0.541878713321,-0.189446627304,-0.819145740731,1.29391279458,1.89024782587,-0.774276802685,-0.51158259276,31.5789470673,-0.957587506837,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0375825293032,0.0970242848338,0.0164902934698,0.0
5.798072,0.536509780563,-0.188296141713,-0.817611759943,1.29391279458,1.88948083548,-0.770058355518,-0.511199097563,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0383495196971,0.0962572944398,0.0168737886667,0.0
5.808100,0.530373857411,-0.188296141713,-0.81799525514,1.2916118234,1.88948083548,-0.766223403549,-0.512349583154,31.5789470673,-0.959504982822,-0.0686456402579,-0.0226262166213,1.57386428837,-0.0371990341062,0.0954903040459,0.0161067982728,0.0
5.818084,0.524621429457,-0.187145656122,-0.818762245534,1.29046133781,1.88909734028,-0.76353893717,-0.51158259276,31.5789470673,-0.959121487625,-0.0690291354548,-0.0226262166213,1.57386428837,-0.0371990341062,0.0958737992428,0.0161067982728,0.0
5.828055,0.518485506305,-0.187529151319,-0.819529235928,1.28931085222,1.88871384508,-0.760470975594,-0.511199097563,31.5789470673,-0.959888478019,-0.0694126306518,-0.0218592262274,1.57386428837,-0.0383495196971,0.0962572944398,0.0164902934698,0.0
5.838062,0.513116573548,-0.185995170531,-0.818378750337,1.28585939544,1.88833034989,-0.757403014018,-0.511966087957,31.5789470673,-0.958737992428,-0.0690291354548,-0.0226262166213,1.57386428837,-0.0371990341062,0.0970242848338,0.0153398078789,0.0
5.848063,0.506980650396,-0.186378665728,-0.81799525514,1.28509240505,1.88794685469,-0.755102042837,-0.511966087957,31.5789470673,-0.957971002034,-0.0690291354548,-0.0222427214243,1.57386428837,-0.0375825293032,0.0958737992428,0.0164902934698,0.0
5.858070,0.501995212836,-0.185611675334,-0.818762245534,1.28470890985,1.88833034989,-0.752801071655,-0.512349583154,31.5789470673,-0.958354497231,-0.0694126306518,-0.0226262166213,1.57386428837,-0.0375825293032,0.0962572944398,0.0168737886667,0.0
5.868080,0.496626280078,-0.185228180137,-0.818378750337,1.28164094828,1.8871798643,-0.749349614882,-0.51158259276,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57501477396,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
5.878098,0.490873852123,-0.184461189743,-0.818378750337,1.28049046269,1.88833034989,-0.746665148503,-0.511966087957,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
5.888080,0.485504919366,-0.184077694546,-0.817611759943,1.2793399771,1.88833034989,-0.744364177321,-0.511199097563,31.5789470673,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57501477396,-0.0375825293032,0.0966407896368,0.0164902934698,0.0
5.898102,0.480135986608,-0.182927208955,-0.818378750337,1.27742250111,1.88794685469,-0.74206320614,-0.511199097563,31.5789470673,-0.959504982822,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0368155389092,0.0962572944398,0.0168737886667,0.0
5.908069,0.47361656826,-0.182543713758,-0.817611759943,1.27550502513,1.88794685469,-0.741296215746,-0.510815602366,31.5789470673,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0375825293032,0.0970242848338,0.0168737886667,0.0
5.918079,0.468247635502,-0.181393228167,-0.818378750337,1.27397104434,1.88833034989,-0.739378739761,-0.510815602366,31.5789470673,-0.959888478019,-0.0701796210458,-0.0226262166213,1.57463127876,-0.0368155389092,0.0962572944398,0.0168737886667,0.0
5.928070,0.463645693138,-0.179475752183,-0.818378750337,1.27090308276,1.88794685469,-0.73822825417,-0.510815602366,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57386428837,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
5.938071,0.45712627479,-0.178325266592,-0.818378750337,1.27090308276,1.88794685469,-0.737844758973,-0.511966087957,31.5789470673,-0.959888478019,-0.0697961258488,-0.0230097118183,1.57501477396,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
5.948068,0.452524332426,-0.177174781001,-0.81799525514,1.26745162599,1.88756335949,-0.737461263776,-0.510432107169,31.5789470673,-0.959121487625,-0.0697961258488,-0.0233932070153,1.57386428837,-0.0379660245002,0.0966407896368,0.0164902934698,0.0
5.958055,0.447538894866,-0.17602429541,-0.81799525514,1.26515065481,1.8871798643,-0.737077768579,-0.511966087957,31.5789470673,-0.960271973216,-0.0701796210458,-0.0230097118183,1.57348079317,-0.0379660245002,0.0966407896368,0.0168737886667,0.0
5.968069,0.441402971714,-0.174490314622,-0.818378750337,1.26323317882,1.8871798643,-0.737461263776,-0.511966087957,31.5789470673,-0.958737992428,-0.0697961258488,-0.0226262166213,1.57501477396,-0.0375825293032,0.0958737992428,0.0172572838637,0.0
5.978062,0.435650543759,-0.171805848243,-0.817611759943,1.26016521725,1.8871798643,-0.736694273382,-0.511199097563,31.5789470673,-0.958737992428,-0.0694126306518,-0.0233932070153,1.57386428837,-0.0368155389092,0.0966407896368,0.0172572838637,0.0
5.988080,0.430281611002,-0.171038857849,-0.818378750337,1.25709725567,1.88756335949,-0.735927282988,-0.511199097563,31.5789470673,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
5.998071,0.422995202259,-0.168737886667,-0.819529235928,1.25556327488,1.88756335949,-0.736694273382,-0.51158259276,31.5789470673,-0.959121487625,-0.0694126306518,-0.0222427214243,1.57348079317,-0.0364320437123,0.0962572944398,0.0161067982728,0.0
6.008079,0.417626269502,-0.166053420289,-0.818378750337,1.25134482772,1.8871798643,-0.736310778185,-0.510815602366,31.5789470673,-0.959121487625,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0360485485153,0.0966407896368,0.0161067982728,0.0
6.018072,0.411106851153,-0.164519439501,-0.819912731125,1.24904385654,1.8871798643,-0.737077768579,-0.511199097563,31.5789470673,-0.959121487625,-0.0701796210458,-0.0222427214243,1.57463127876,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
6.028081,0.406121413593,-0.162985458713,-0.818762245534,1.24520890457,1.8871798643,-0.737461263776,-0.510815602366,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
6.038063,0.399218500047,-0.159917497137,-0.818762245534,1.24214094299,1.8871798643,-0.736694273382,-0.511199097563,31.5789470673,-0.957971002034,-0.0705631162427,-0.0226262166213,1.57424778357,-0.0375825293032,0.0966407896368,0.0168737886667,0.0
6.048083,0.39384956729,-0.158383516349,-0.820296226322,1.23945647661,1.88756335949,-0.736694273382,-0.510815602366,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0375825293032,0.0958737992428,0.0161067982728,0.0
6.058076,0.386563158547,-0.154932059576,-0.819529235928,1.23485453425,1.8871798643,-0.735927282988,-0.510815602366,31.5789470673,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57463127876,-0.0364320437123,0.0966407896368,0.0161067982728,0.0
6.068067,0.380043740199,-0.152631088395,-0.818762245534,1.23025259188,1.88756335949,-0.735160292594,-0.510815602366,31.5789470673,-0.959888478019,-0.0690291354548,-0.0222427214243,1.57463127876,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.078068,0.372757331456,-0.149563126819,-0.819529235928,1.22641763991,1.8871798643,-0.734776797397,-0.511199097563,31.5789470673,-0.959121487625,-0.0686456402579,-0.0226262166213,1.57424778357,-0.0368155389092,0.0962572944398,0.0168737886667,0.0
6.088062,0.365854417911,-0.146495165243,-0.819529235928,1.22181569755,1.8864128739,-0.735160292594,-0.511199097563,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0375825293032,0.0962572944398,0.0161067982728,0.0
6.098084,0.359334999562,-0.143810698864,-0.819145740731,1.21721375519,1.8867963691,-0.734776797397,-0.510815602366,31.5789470673,-0.957587506837,-0.0701796210458,-0.0226262166213,1.57463127876,-0.0371990341062,0.0966407896368,0.0161067982728,0.0
6.108067,0.352432086017,-0.140359242092,-0.820679721519,1.21107783204,1.8864128739,-0.733626311806,-0.51158259276,31.5789470673,-0.959888478019,-0.0705631162427,-0.0226262166213,1.57386428837,-0.0375825293032,0.0970242848338,0.0157233030758,0.0
6.118064,0.345145677274,-0.137674775713,-0.819145740731,1.20455841369,1.8864128739,-0.7343933022,-0.511966087957,31.5789470673,-0.958737992428,-0.0690291354548,-0.0230097118183,1.57386428837,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
6.128073,0.337092278138,-0.134606814137,-0.819145740731,1.20033996652,1.8867963691,-0.733626311806,-0.510815602366,31.5789470673,-0.959504982822,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0371990341062,0.0966407896368,0.0161067982728,0.0
6.138064,0.330189364592,-0.130771862167,-0.819145740731,1.19382054817,1.8864128739,-0.733626311806,-0.510432107169,31.5789470673,-0.959121487625,-0.0690291354548,-0.0230097118183,1.57463127876,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
6.148055,0.323286451047,-0.127703900591,-0.818762245534,1.18806812022,1.8867963691,-0.7343933022,-0.510048611972,31.5789470673,-0.959888478019,-0.0690291354548,-0.0230097118183,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
6.158071,0.316000042304,-0.124635939016,-0.819145740731,1.18078171147,1.88602937871,-0.734009807003,-0.51158259276,31.5789470673,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0364320437123,0.0958737992428,0.0161067982728,0.0
6.168068,0.309097128759,-0.121951472637,-0.819145740731,1.17579627391,1.8864128739,-0.7343933022,-0.511199097563,31.5789470673,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
6.178081,0.301810720016,-0.11773302547,-0.818762245534,1.16812636997,1.88602937871,-0.7343933022,-0.511199097563,31.5789470673,-0.959888478019,-0.0697961258488,-0.0222427214243,1.57501477396,-0.0371990341062,0.0958737992428,0.0168737886667,0.0
6.188070,0.294524311274,-0.1138980735,-0.819529235928,1.16352442761,1.88602937871,-0.734009807003,-0.511199097563,31.5789470673,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57463127876,-0.0371990341062,0.0958737992428,0.0161067982728,0.0
6.198077,0.287237902532,-0.110830111925,-0.818762245534,1.15585452367,1.8864128739,-0.7343933022,-0.510815602366,31.5789470673,-0.959504982822,-0.0690291354548,-0.0218592262274,1.57386428837,-0.0371990341062,0.0962572944398,0.0157233030758,0.0
6.208068,0.279567998592,-0.108529140743,-0.819145740731,1.14971860052,1.8864128739,-0.7343933022,-0.511199097563,31.5789470673,-0.959504982822,-0.0701796210458,-0.0230097118183,1.57424778357,-0.0368155389092,0.0958737992428,0.0161067982728,0.0
6.218085,0.273432075441,-0.105461179167,-0.819529235928,1.14396617257,1.8864128739,-0.733626311806,-0.511199097563,31.5789470673,-0.959504982822,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0368155389092,0.0962572944398,0.0164902934698,0.0
6.228083,0.266145666698,-0.100859236803,-0.818378750337,1.13859723981,1.8864128739,-0.733626311806,-0.510815602366,31.5789470673,-0.959888478019,-0.0690291354548,-0.0226262166213,1.57463127876,-0.0375825293032,0.0970242848338,0.0161067982728,0.0
6.238100,0.259242753153,-0.0989417608186,-0.818378750337,1.13246131666,1.88602937871,-0.7343933022,-0.510815602366,31.5789470673,-0.959504982822,-0.0686456402579,-0.0226262166213,1.57501477396,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
6.248098,0.25195634441,-0.0958737992428,-0.818378750337,1.1263253935,1.88602937871,-0.733242816609,-0.51158259276,31.5789470673,-0.957971002034,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0368155389092,0.0970242848338,0.0164902934698,0.0
6.258067,0.245053430865,-0.0928058376671,-0.819145740731,1.12095646075,1.88602937871,-0.733242816609,-0.510815602366,31.5789470673,-0.959888478019,-0.0690291354548,-0.0222427214243,1.57463127876,-0.0368155389092,0.0974077800307,0.0164902934698,0.0
6.268062,0.238534012516,-0.0908883616822,-0.817611759943,1.11520403279,1.8864128739,-0.733626311806,-0.511199097563,31.5789470673,-0.959888478019,-0.0697961258488,-0.0233932070153,1.57424778357,-0.0368155389092,0.0966407896368,0.0168737886667,0.0
6.278070,0.230864108577,-0.0889708856974,-0.818378750337,1.10983510004,1.8871798643,-0.732475826215,-0.511199097563,31.5789470673,-0.960271973216,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
6.288071,0.224344690228,-0.0862864193186,-0.816844769549,1.10523315767,1.8864128739,-0.731325340624,-0.510815602366,31.5789470673,-0.958354497231,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0375825293032,0.0958737992428,0.0161067982728,0.0
6.298070,0.21782527188,-0.0843689433337,-0.816844769549,1.10063121531,1.8864128739,-0.729791359836,-0.511199097563,31.5789470673,-0.959888478019,-0.0690291354548,-0.0230097118183,1.57424778357,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
6.308084,0.211689348728,-0.0820679721519,-0.816077779155,1.09564577775,1.8864128739,-0.727873883852,-0.510432107169,31.5789470673,-0.957971002034,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.318079,0.205553425577,-0.07976700097,-0.815694283958,1.09066034019,1.8871798643,-0.725189417473,-0.510815602366,31.5789470673,-0.959504982822,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0364320437123,0.0966407896368,0.0161067982728,0.0
6.328076,0.199034007228,-0.07976700097,-0.816077779155,1.08682538822,1.8871798643,-0.722888446291,-0.510432107169,31.5789470673,-0.959504982822,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0368155389092,0.0954903040459,0.0161067982728,0.0
6.338072,0.19251458888,-0.0774660297882,-0.816077779155,1.08260694105,1.8871798643,-0.720587475109,-0.511199097563,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0364320437123,0.0962572944398,0.0168737886667,0.0
6.348066,0.186378665728,-0.0759320490003,-0.816077779155,1.07992247467,1.8871798643,-0.716369027942,-0.511199097563,31.5789470673,-0.958737992428,-0.0690291354548,-0.0230097118183,1.57386428837,-0.0375825293032,0.0966407896368,0.0157233030758,0.0
6.358061,0.17985924738,-0.0755485538034,-0.816077779155,1.0760875227,1.8871798643,-0.712150580776,-0.511199097563,31.5789470673,-0.958354497231,-0.0690291354548,-0.0226262166213,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
6.368094,0.174106819425,-0.0747815634094,-0.816077779155,1.07340305632,1.88756335949,-0.708699124003,-0.511199097563,31.5789470673,-0.959121487625,-0.0690291354548,-0.0222427214243,1.57386428837,-0.0368155389092,0.0958737992428,0.0164902934698,0.0
6.378068,0.167970896273,-0.0740145730155,-0.815694283958,1.06956810435,1.88756335949,-0.703330191245,-0.510815602366,31.5789470673,-0.959504982822,-0.0690291354548,-0.0218592262274,1.57424778357,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
6.388076,0.162601963516,-0.0728640874246,-0.816461274352,1.06765062837,1.8871798643,-0.697577763291,-0.510432107169,31.5789470673,-0.959504982822,-0.0694126306518,-0.0218592262274,1.57424778357,-0.0364320437123,0.0966407896368,0.0164902934698,0.0
6.398066,0.156082545167,-0.0732475826215,-0.815694283958,1.06534965719,1.8867963691,-0.691825335336,-0.510432107169,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
6.408058,0.150330117213,-0.0732475826215,-0.815310788761,1.063048686,1.88756335949,-0.685305916988,-0.511199097563,31.5789470673,-0.959504982822,-0.0701796210458,-0.0230097118183,1.57424778357,-0.0379660245002,0.0962572944398,0.0164902934698,0.0
6.418084,0.143427203667,-0.0724805922276,-0.816077779155,1.05998072443,1.88756335949,-0.678786498639,-0.510815602366,31.5789470673,-0.959121487625,-0.0694126306518,-0.0230097118183,1.57386428837,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
6.428071,0.13805827091,-0.0724805922276,-0.815694283958,1.05767975325,1.8871798643,-0.6711165947,-0.510815602366,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0360485485153,0.0970242848338,0.0161067982728,0.0
6.438081,0.132689338152,-0.0728640874246,-0.815694283958,1.05652926766,1.8871798643,-0.66344669076,-0.510815602366,31.5789470673,-0.959121487625,-0.0697961258488,-0.0230097118183,1.57501477396,-0.0375825293032,0.0958737992428,0.0164902934698,0.0
6.448068,0.126553415001,-0.0720970970306,-0.817611759943,1.05499528687,1.8867963691,-0.655776786821,-0.510815602366,31.5789470673,-0.959504982822,-0.0694126306518,-0.0230097118183,1.57463127876,-0.0375825293032,0.0958737992428,0.0164902934698,0.0
6.458074,0.12156797744,-0.0728640874246,-0.815694283958,1.05346130608,1.88756335949,-0.647723387685,-0.510815602366,31.5789470673,-0.959121487625,-0.0705631162427,-0.0226262166213,1.57424778357,-0.0375825293032,0.0966407896368,0.0168737886667,0.0
6.468062,0.115432054288,-0.0720970970306,-0.817611759943,1.05192732529,1.88756335949,-0.639286493351,-0.510815602366,31.5789470673,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0371990341062,0.0962572944398,0.0172572838637,0.0
6.478063,0.110063121531,-0.0720970970306,-0.816077779155,1.0507768397,1.8871798643,-0.630466103821,-0.511199097563,31.5789470673,-0.959888478019,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0379660245002,0.0966407896368,0.0164902934698,0.0
6.488067,0.103927198379,-0.0717136018336,-0.817611759943,1.04962635411,1.8871798643,-0.622029209488,-0.510815602366,31.5789470673,-0.957971002034,-0.0701796210458,-0.0230097118183,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.498068,0.0977912752277,-0.0720970970306,-0.817228264746,1.04924285891,1.8871798643,-0.613975810351,-0.511199097563,31.5789470673,-0.959504982822,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.508061,0.0920388472731,-0.0720970970306,-0.818378750337,1.04770887813,1.8867963691,-0.606305906412,-0.51158259276,31.5789470673,-0.958354497231,-0.0701796210458,-0.0230097118183,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.518064,0.0870534097125,-0.0717136018336,-0.81799525514,1.04694188773,1.8867963691,-0.597869012078,-0.510815602366,31.5789470673,-0.958737992428,-0.0694126306518,-0.0218592262274,1.57463127876,-0.0368155389092,0.0966407896368,0.0161067982728,0.0
6.528098,0.0816844769549,-0.0713301066367,-0.818378750337,1.04579140214,1.8871798643,-0.589432117745,-0.51158259276,31.5789470673,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0375825293032,0.0954903040459,0.0164902934698,0.0
6.538079,0.0759320490003,-0.0709466114397,-0.81799525514,1.04464091655,1.8871798643,-0.580995223412,-0.511199097563,31.5789470673,-0.957971002034,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0375825293032,0.0962572944398,0.0168737886667,0.0
