-0.00127647,-0.703634,0.710562,-0.703634,0.710562,-0.703634,0.710562
0.00203581,0.710559,0.703635,0.710559,0.703635,0.710559,0.703635
0.999997,-0.00234474,-0.000525456,-0.00234474,-0.000525456,-0.00234474,-0.000525456
