0.0650078,0.113692,0.186169,0.372723,0.44633,0.638691,0.721099
0.25824,0.307341,0.379111,0.563619,0.636508,0.826962,0.908566
0.118988,0.389301,0.389247,0.320109,0.320055,0.309913,0.309852
