time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
5.609290,0.100475741606,-0.0222427214243,-0.696043782503,0.704864172033,1.81201480569,-0.372373836259,-0.684922421791,31.5789470673,-0.959504982822,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0368155389092,0.0962572944398,0.0157233030758,0.0
5.619298,0.0974077800307,-0.0218592262274,-0.694509801715,0.701796210458,1.81239830089,-0.371990341062,-0.6837719362,31.5789470673,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57386428837,-0.0364320437123,0.0954903040459,0.0168737886667,0.0
5.629311,0.0951068088489,-0.0199417502425,-0.692208830533,0.697961258488,1.81201480569,-0.371990341062,-0.680320479427,31.5789470673,-0.959121487625,-0.0690291354548,-0.0226262166213,1.57348079317,-0.0375825293032,0.0962572944398,0.0168737886667,0.0
5.639289,0.0920388472731,-0.0184077694546,-0.690674849745,0.694893296912,1.81278179608,-0.371990341062,-0.678786498639,31.5789470673,-0.959504982822,-0.0705631162427,-0.0222427214243,1.57463127876,-0.0375825293032,0.0966407896368,0.0168737886667,0.0
5.649276,0.0893543808943,-0.0168737886667,-0.688373878564,0.691058344942,1.81239830089,-0.371990341062,-0.67993698423,31.5789470673,-0.959888478019,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0371990341062,0.0970242848338,0.0168737886667,0.0
5.659295,0.0859029241216,-0.0149563126819,-0.686839897776,0.687990383367,1.81278179608,-0.372757331456,-0.678403003442,31.5789470673,-0.957971002034,-0.0697961258488,-0.0218592262274,1.57463127876,-0.0368155389092,0.0958737992428,0.0161067982728,0.0
5.669283,0.0839854481367,-0.013805827091,-0.685305916988,0.685689412185,1.81201480569,-0.37352432185,-0.676869022654,31.5789470673,-0.958354497231,-0.0697961258488,-0.0230097118183,1.57501477396,-0.0371990341062,0.0966407896368,0.0161067982728,0.0
5.679279,0.080917486561,-0.013038836697,-0.6837719362,0.681854460215,1.81278179608,-0.373140826653,-0.677636013048,31.5789470673,-0.958737992428,-0.0686456402579,-0.0230097118183,1.57424778357,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
5.689281,0.0793835057731,-0.0115048559091,-0.682621450609,0.678786498639,1.81354878648,-0.372757331456,-0.675335041867,31.5789470673,-0.959504982822,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0368155389092,0.0974077800307,0.0161067982728,0.0
5.699268,0.0759320490003,-0.0103543703182,-0.680320479427,0.674568051473,1.81431577687,-0.372757331456,-0.674184556276,31.5789470673,-0.959888478019,-0.0701796210458,-0.0218592262274,1.57463127876,-0.0371990341062,0.0958737992428,0.0161067982728,0.0
5.709279,0.0728640874246,-0.00882038953034,-0.678786498639,0.670733099503,1.81393228167,-0.372757331456,-0.671883585094,31.5789470673,-0.959504982822,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
5.719312,0.0713301066367,-0.00766990393943,-0.677252517851,0.666898147533,1.81393228167,-0.373907817047,-0.670733099503,31.5789470673,-0.957971002034,-0.0697961258488,-0.0230097118183,1.57463127876,-0.0360485485153,0.0966407896368,0.0157233030758,0.0
5.729285,0.0686456402579,-0.00613592315154,-0.676485527457,0.664213681154,1.81354878648,-0.373140826653,-0.666898147533,31.5789470673,-0.959888478019,-0.0705631162427,-0.0218592262274,1.57501477396,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
5.739318,0.066728164273,-0.0053689327576,-0.67495154667,0.660378729185,1.81393228167,-0.374291312244,-0.662679700366,31.5789470673,-0.959504982822,-0.0701796210458,-0.0218592262274,1.57348079317,-0.0368155389092,0.0970242848338,0.0164902934698,0.0
5.749300,0.0648106882882,-0.00383495196971,-0.673417565882,0.655776786821,1.81354878648,-0.37352432185,-0.657694262806,31.5789470673,-0.959504982822,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0364320437123,0.0962572944398,0.0164902934698,0.0
5.759318,0.0625097171063,-0.00191747598486,-0.672650575488,0.652708825245,1.81431577687,-0.37352432185,-0.652708825245,31.5789470673,-0.959504982822,-0.0705631162427,-0.0222427214243,1.57501477396,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
5.769319,0.0602087459245,-0.00115048559091,-0.6711165947,0.648490378079,1.81316529128,-0.372757331456,-0.647339892488,31.5789470673,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57501477396,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
5.779300,0.0571407843487,0.0,-0.669966109109,0.644271930912,1.81393228167,-0.372373836259,-0.639669988548,31.5789470673,-0.958354497231,-0.0697961258488,-0.0218592262274,1.57424778357,-0.0379660245002,0.0962572944398,0.0172572838637,0.0
5.789282,0.0552233083639,0.00153398078789,-0.669199118715,0.640053483745,1.81431577687,-0.371990341062,-0.632767075003,31.5789470673,-0.957587506837,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0368155389092,0.0966407896368,0.0172572838637,0.0
5.799322,0.054072822773,0.00306796157577,-0.667665137927,0.636602026972,1.81393228167,-0.371223350668,-0.624713675866,31.5789470673,-0.959888478019,-0.0697961258488,-0.0218592262274,1.57424778357,-0.0379660245002,0.0962572944398,0.0168737886667,0.0
5.809285,0.0510048611972,0.00575242795457,-0.667665137927,0.632767075003,1.81431577687,-0.371223350668,-0.615509791139,31.5789470673,-0.958354497231,-0.0697961258488,-0.0218592262274,1.57348079317,-0.0364320437123,0.0970242848338,0.0161067982728,0.0
5.819299,0.0487038900154,0.00575242795457,-0.665747661942,0.62931561823,1.81354878648,-0.370839855471,-0.605922411215,31.5789470673,-0.957587506837,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0371990341062,0.0966407896368,0.0172572838637,0.0
5.829302,0.0467864140305,0.00766990393943,-0.665364166745,0.624713675866,1.81431577687,-0.370839855471,-0.596718526487,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0375825293032,0.0954903040459,0.0172572838637,0.0
5.839284,0.0441019476517,0.00843689433337,-0.664597176351,0.620878723897,1.81393228167,-0.370456360274,-0.587898136957,31.5789470673,-0.958354497231,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0368155389092,0.0958737992428,0.0168737886667,0.0
5.849280,0.0425679668638,0.00997087512126,-0.66344669076,0.617810762321,1.81354878648,-0.369305874683,-0.576393281048,31.5789470673,-0.959504982822,-0.0701796210458,-0.0218592262274,1.57501477396,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
5.859292,0.0410339860759,0.0115048559091,-0.66229620517,0.613208819957,1.81316529128,-0.368922379486,-0.565655415533,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0379660245002,0.0966407896368,0.0164902934698,0.0
5.869270,0.039500005288,0.0141893222879,-0.66229620517,0.609757363184,1.81393228167,-0.367771893896,-0.554534054821,31.5789470673,-0.958737992428,-0.0701796210458,-0.0230097118183,1.57463127876,-0.0375825293032,0.0966407896368,0.0168737886667,0.0
5.879278,0.0371990341062,0.0145728174849,-0.661912709973,0.606305906412,1.81316529128,-0.365470922714,-0.544946674896,31.5789470673,-0.959888478019,-0.0697961258488,-0.0222427214243,1.57501477396,-0.0371990341062,0.0958737992428,0.0161067982728,0.0
5.889331,0.0360485485153,0.0161067982728,-0.661145719579,0.603621440033,1.81393228167,-0.363936941926,-0.532674828593,31.5789470673,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0368155389092,0.0966407896368,0.0161067982728,0.0
5.899278,0.0341310725305,0.0172572838637,-0.660762224382,0.60016998326,1.81393228167,-0.362402961138,-0.521169972684,31.5789470673,-0.957971002034,-0.0705631162427,-0.0226262166213,1.57463127876,-0.0383495196971,0.0954903040459,0.0164902934698,0.0
5.909317,0.0318301013486,0.0184077694546,-0.660378729185,0.597102021684,1.81354878648,-0.360101989956,-0.510048611972,31.5789470673,-0.958354497231,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0364320437123,0.0970242848338,0.0161067982728,0.0
5.919288,0.0310631109547,0.0187912646516,-0.659995233988,0.593650564912,1.81393228167,-0.358184513971,-0.499310746457,31.5789470673,-0.959121487625,-0.0690291354548,-0.0226262166213,1.57463127876,-0.0371990341062,0.0966407896368,0.0172572838637,0.0
5.929284,0.0295291301668,0.0203252454395,-0.659228243594,0.592116584124,1.81354878648,-0.355500047592,-0.488956376138,31.5789470673,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0375825293032,0.0962572944398,0.0168737886667,0.0
5.939436,0.0276116541819,0.0210922358334,-0.6584612532,0.588665127351,1.81354878648,-0.353966066805,-0.477068025032,31.5789470673,-0.959121487625,-0.0694126306518,-0.0233932070153,1.57463127876,-0.0371990341062,0.0962572944398,0.0161067982728,0.0
5.949293,0.026844663788,0.0226262166213,-0.6584612532,0.586747651366,1.81316529128,-0.350514610032,-0.468631130699,31.5789470673,-0.959121487625,-0.0694126306518,-0.0222427214243,1.57463127876,-0.0375825293032,0.0958737992428,0.0168737886667,0.0
5.959321,0.0253106830001,0.0230097118183,-0.658077758003,0.584446680184,1.81354878648,-0.34821363885,-0.457509769987,31.5789470673,-0.958737992428,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0364320437123,0.0970242848338,0.0164902934698,0.0
5.969285,0.0237767022122,0.0237767022122,-0.658077758003,0.582145709003,1.81393228167,-0.345912667668,-0.445621418881,31.5789470673,-0.958737992428,-0.0709466114397,-0.0226262166213,1.57424778357,-0.0375825293032,0.0970242848338,0.0164902934698,0.0
5.979319,0.0222427214243,0.0241601974092,-0.657310767609,0.580611728215,1.81316529128,-0.342461210895,-0.433349572578,31.5789470673,-0.959888478019,-0.0694126306518,-0.0230097118183,1.57424778357,-0.0375825293032,0.0966407896368,0.0161067982728,0.0
5.989302,0.0214757310304,0.0253106830001,-0.656927272412,0.579461242624,1.81431577687,-0.339776744517,-0.421844716668,31.5789470673,-0.959504982822,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0375825293032,0.0954903040459,0.0168737886667,0.0
5.999281,0.0207087406365,0.0256941781971,-0.658077758003,0.577160271442,1.81431577687,-0.336708782941,-0.41149034635,31.5789470673,-0.960271973216,-0.0697961258488,-0.0222427214243,1.57386428837,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
6.009286,0.0199417502425,0.026461168591,-0.656927272412,0.576009785851,1.81393228167,-0.332873830971,-0.399601995244,31.5789470673,-0.959504982822,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0368155389092,0.0962572944398,0.0161067982728,0.0
6.019320,0.0184077694546,0.0279951493789,-0.657694262806,0.57485930026,1.81393228167,-0.329038879001,-0.388864129729,31.5789470673,-0.959121487625,-0.0697961258488,-0.0218592262274,1.57501477396,-0.0379660245002,0.0962572944398,0.0164902934698,0.0
6.029287,0.0172572838637,0.0279951493789,-0.656927272412,0.574092309866,1.81431577687,-0.325970917426,-0.378893254608,31.5789470673,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0364320437123,0.0958737992428,0.0164902934698,0.0
6.039273,0.0161067982728,0.0287621397729,-0.657310767609,0.572558329078,1.81431577687,-0.322135965456,-0.367388398699,31.5789470673,-0.960271973216,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0375825293032,0.0958737992428,0.0164902934698,0.0
6.049268,0.0157233030758,0.0287621397729,-0.656927272412,0.572558329078,1.81354878648,-0.317917518289,-0.354349562002,31.5789470673,-0.959504982822,-0.0697961258488,-0.0233932070153,1.57463127876,-0.0371990341062,0.0962572944398,0.0161067982728,0.0
6.059313,0.0145728174849,0.0283786445759,-0.656927272412,0.570640853093,1.81431577687,-0.314849556713,-0.341694220501,31.5789470673,-0.957971002034,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0375825293032,0.0966407896368,0.0164902934698,0.0
6.069321,0.013422331894,0.0295291301668,-0.657694262806,0.57102434829,1.81354878648,-0.310631109547,-0.329805869395,31.5789470673,-0.959504982822,-0.0701796210458,-0.0222427214243,1.57501477396,-0.0379660245002,0.0966407896368,0.0161067982728,0.0
6.079288,0.013805827091,0.0302961205607,-0.657310767609,0.569873862699,1.81393228167,-0.306796157577,-0.317150527895,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0379660245002,0.0966407896368,0.0157233030758,0.0
6.089290,0.0126553415001,0.0302961205607,-0.656927272412,0.569873862699,1.81354878648,-0.302961205607,-0.306796157577,31.5789470673,-0.959504982822,-0.0705631162427,-0.0226262166213,1.57463127876,-0.0364320437123,0.0970242848338,0.0161067982728,0.0
6.099280,0.0122718463031,0.0299126253638,-0.656543777215,0.569490367502,1.81393228167,-0.299126253638,-0.292606835289,31.5789470673,-0.959888478019,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0368155389092,0.0970242848338,0.0168737886667,0.0
6.109297,0.0111213607122,0.0306796157577,-0.656543777215,0.569490367502,1.81393228167,-0.295291301668,-0.279567998592,31.5789470673,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
6.119288,0.0115048559091,0.0310631109547,-0.656543777215,0.569106872305,1.81431577687,-0.291839844895,-0.266145666698,31.5789470673,-0.958737992428,-0.0705631162427,-0.0226262166213,1.57463127876,-0.0364320437123,0.0962572944398,0.0164902934698,0.0
6.129318,0.0115048559091,0.0310631109547,-0.656927272412,0.568723377109,1.81354878648,-0.288771883319,-0.253873820395,31.5789470673,-0.958737992428,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0379660245002,0.0962572944398,0.0168737886667,0.0
6.139291,0.0111213607122,0.0314466061517,-0.656543777215,0.568723377109,1.81354878648,-0.285703921744,-0.240834983698,31.5789470673,-0.958354497231,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
6.149301,0.0111213607122,0.0329805869395,-0.656543777215,0.568723377109,1.81393228167,-0.283402950562,-0.22664566141,31.5789470673,-0.958737992428,-0.0694126306518,-0.0222427214243,1.57386428837,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
6.159299,0.00958737992428,0.0322135965456,-0.656927272412,0.569490367502,1.81316529128,-0.280718484183,-0.215140805501,31.5789470673,-0.958737992428,-0.0697961258488,-0.0222427214243,1.57386428837,-0.0371990341062,0.0954903040459,0.0164902934698,0.0
6.169287,0.00958737992428,0.0318301013486,-0.656543777215,0.568723377109,1.81316529128,-0.278417513001,-0.204019444789,31.5789470673,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57463127876,-0.0371990341062,0.0958737992428,0.0157233030758,0.0
6.179283,0.00958737992428,0.0329805869395,-0.656927272412,0.568723377109,1.81354878648,-0.276883532213,-0.194432064864,31.5789470673,-0.958737992428,-0.0694126306518,-0.0226262166213,1.57463127876,-0.0379660245002,0.0954903040459,0.0168737886667,0.0
6.189278,0.00997087512126,0.0322135965456,-0.656927272412,0.568723377109,1.81431577687,-0.275349551425,-0.184077694546,31.5789470673,-0.959504982822,-0.0694126306518,-0.0218592262274,1.57463127876,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
6.199273,0.00958737992428,0.0337475773335,-0.656543777215,0.569106872305,1.81354878648,-0.274199065835,-0.171805848243,31.5789470673,-0.958737992428,-0.0697961258488,-0.0218592262274,1.57386428837,-0.0375825293032,0.0970242848338,0.0164902934698,0.0
6.209298,0.0103543703182,0.0333640821365,-0.656927272412,0.569106872305,1.81354878648,-0.273815570638,-0.159150506743,31.5789470673,-0.958354497231,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0371990341062,0.0970242848338,0.0172572838637,0.0
6.219298,0.00997087512126,0.0337475773335,-0.657310767609,0.568339881912,1.81316529128,-0.273815570638,-0.148029146031,31.5789470673,-0.958737992428,-0.0701796210458,-0.0226262166213,1.57386428837,-0.0364320437123,0.0958737992428,0.0172572838637,0.0
6.229288,0.00997087512126,0.0333640821365,-0.656927272412,0.567572891518,1.81316529128,-0.273432075441,-0.137674775713,31.5789470673,-0.959121487625,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0379660245002,0.0958737992428,0.0161067982728,0.0
6.239316,0.00997087512126,0.0345145677274,-0.656543777215,0.569106872305,1.81316529128,-0.274199065835,-0.127320405394,31.5789470673,-0.957971002034,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0371990341062,0.0958737992428,0.0164902934698,0.0
6.249287,0.00997087512126,0.0345145677274,-0.656543777215,0.569106872305,1.81316529128,-0.274582561031,-0.117349530273,31.5789470673,-0.958354497231,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0375825293032,0.0962572944398,0.0164902934698,0.0
6.259317,0.0103543703182,0.0345145677274,-0.656927272412,0.568723377109,1.81316529128,-0.276116541819,-0.108145645546,31.5789470673,-0.958737992428,-0.0697961258488,-0.0218592262274,1.57424778357,-0.0371990341062,0.0966407896368,0.0164902934698,0.0
6.269281,0.0103543703182,0.0360485485153,-0.657310767609,0.569106872305,1.81278179608,-0.276500037016,-0.0997087512126,31.5789470673,-0.959888478019,-0.0701796210458,-0.0222427214243,1.57501477396,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
6.279284,0.00958737992428,0.0352815581214,-0.656927272412,0.568339881912,1.81316529128,-0.27726702741,-0.0878204001064,31.5789470673,-0.959121487625,-0.0694126306518,-0.0226262166213,1.57386428837,-0.0383495196971,0.0958737992428,0.0176407790607,0.0
6.289369,0.0103543703182,0.0360485485153,-0.656927272412,0.568339881912,1.81239830089,-0.278417513001,-0.0790000105761,31.5789470673,-0.959504982822,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0371990341062,0.0954903040459,0.0153398078789,0.0
6.299327,0.0107378655152,0.0356650533183,-0.656543777215,0.567956386715,1.81316529128,-0.279567998592,-0.0705631162427,31.5789470673,-0.959504982822,-0.0705631162427,-0.0226262166213,1.57386428837,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
6.309300,0.0107378655152,0.0360485485153,-0.656543777215,0.567956386715,1.81393228167,-0.281485474577,-0.0605922411215,31.5789470673,-0.958737992428,-0.0694126306518,-0.0230097118183,1.57424778357,-0.0371990341062,0.0970242848338,0.0161067982728,0.0
6.319300,0.0107378655152,0.0356650533183,-0.656927272412,0.567572891518,1.81316529128,-0.283402950562,-0.0513883563942,31.5789470673,-0.958737992428,-0.0701796210458,-0.0222427214243,1.57386428837,-0.0371990341062,0.0962572944398,0.0161067982728,0.0
6.329286,0.0103543703182,0.0364320437123,-0.657310767609,0.567572891518,1.81354878648,-0.28493693135,-0.0414174812729,31.5789470673,-0.958737992428,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0371990341062,0.0970242848338,0.0161067982728,0.0
6.339317,0.0107378655152,0.0371990341062,-0.657310767609,0.567572891518,1.81354878648,-0.286470912138,-0.0318301013486,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57424778357,-0.0375825293032,0.0958737992428,0.0157233030758,0.0
6.349289,0.0107378655152,0.0371990341062,-0.656927272412,0.566805901124,1.81354878648,-0.288004892925,-0.0237767022122,31.5789470673,-0.959504982822,-0.0694126306518,-0.0226262166213,1.57424778357,-0.0379660245002,0.0958737992428,0.0161067982728,0.0
6.359298,0.0107378655152,0.0383495196971,-0.656927272412,0.56603891073,1.81316529128,-0.28992236891,-0.0157233030758,31.5789470673,-0.959121487625,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0364320437123,0.0966407896368,0.0161067982728,0.0
6.369284,0.0111213607122,0.0371990341062,-0.656543777215,0.564504929942,1.81354878648,-0.292606835289,-0.00766990393943,31.5789470673,-0.959121487625,-0.0697961258488,-0.0222427214243,1.57424778357,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.379315,0.0111213607122,0.0379660245002,-0.656927272412,0.564504929942,1.81354878648,-0.294907806471,0.00191747598486,31.5789470673,-0.958737992428,-0.0697961258488,-0.0230097118183,1.57463127876,-0.0375825293032,0.0966407896368,0.0168737886667,0.0
6.389317,0.0115048559091,0.0379660245002,-0.657310767609,0.563354444351,1.81354878648,-0.297208777653,0.00958737992428,31.5789470673,-0.957971002034,-0.0701796210458,-0.0222427214243,1.57348079317,-0.0360485485153,0.0966407896368,0.0164902934698,0.0
6.399290,0.0111213607122,0.0387330148941,-0.657310767609,0.562587453957,1.81393228167,-0.299126253638,0.0176407790607,31.5789470673,-0.960655468413,-0.0701796210458,-0.0226262166213,1.57424778357,-0.0368155389092,0.0962572944398,0.0168737886667,0.0
6.409317,0.0107378655152,0.040266995682,-0.656927272412,0.560669977972,1.81354878648,-0.301810720016,0.0283786445759,31.5789470673,-0.959888478019,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0360485485153,0.0970242848338,0.0164902934698,0.0
6.419298,0.0111213607122,0.040650490879,-0.656543777215,0.559135997184,1.81393228167,-0.304111691198,0.0371990341062,31.5789470673,-0.958737992428,-0.0697961258488,-0.0218592262274,1.57424778357,-0.0371990341062,0.0962572944398,0.0164902934698,0.0
6.429270,0.0107378655152,0.0410339860759,-0.656927272412,0.55836900679,1.81393228167,-0.306796157577,0.0475534044244,31.5789470673,-0.958354497231,-0.0697961258488,-0.0226262166213,1.57386428837,-0.0371990341062,0.0962572944398,0.0168737886667,0.0
6.439284,0.0103543703182,0.0418009764699,-0.656543777215,0.556451530805,1.81431577687,-0.309097128759,0.0559902987578,31.5789470673,-0.959888478019,-0.0697961258488,-0.0230097118183,1.57424778357,-0.0371990341062,0.0966407896368,0.0168737886667,0.0
6.449271,0.0103543703182,0.0414174812729,-0.656927272412,0.553767064427,1.81393228167,-0.311781595138,0.066344669076,31.5789470673,-0.959504982822,-0.0694126306518,-0.0241601974092,1.57463127876,-0.0375825293032,0.0970242848338,0.0168737886667,0.0
6.459297,0.0111213607122,0.0421844716668,-0.657694262806,0.552233083639,1.81431577687,-0.314466061517,0.0774660297882,31.5789470673,-0.960271973216,-0.0694126306518,-0.0226262166213,1.57463127876,-0.0371990341062,0.0970242848338,0.0164902934698,0.0
6.469287,0.0103543703182,0.0429514620608,-0.656927272412,0.551082598048,1.81393228167,-0.317150527895,0.0878204001064,31.5789470673,-0.957587506837,-0.0697961258488,-0.0226262166213,1.57463127876,-0.0364320437123,0.0958737992428,0.0168737886667,0.0
6.479274,0.0103543703182,0.0433349572578,-0.657310767609,0.54954861726,1.81393228167,-0.319834994274,0.0997087512126,31.5789470673,-0.958737992428,-0.0701796210458,-0.0226262166213,1.57463127876,-0.0360485485153,0.0962572944398,0.0172572838637,0.0
6.489312,0.0103543703182,0.0444854428487,-0.657310767609,0.546480655684,1.81431577687,-0.322519460653,0.111980597516,31.5789470673,-0.959121487625,-0.0694126306518,-0.0222427214243,1.57424778357,-0.0371990341062,0.0962572944398,0.0161067982728,0.0
6.499293,0.00997087512126,0.0452524332426,-0.656927272412,0.545330170093,1.81354878648,-0.325587422229,0.123101958228,31.5789470673,-0.958737992428,-0.0705631162427,-0.0222427214243,1.57424778357,-0.0375825293032,0.0966407896368,0.0161067982728,0.0
6.509318,0.00920388472731,0.0452524332426,-0.656543777215,0.543796189305,1.81431577687,-0.328271888607,0.135757299728,31.5789470673,-0.959504982822,-0.0701796210458,-0.0222427214243,1.57424778357,-0.0368155389092,0.0966407896368,0.0164902934698,0.0
6.519303,0.00882038953034,0.0456359284396,-0.656927272412,0.541495218124,1.81354878648,-0.330572859789,0.147645650834,31.5789470673,-0.959121487625,-0.0701796210458,-0.0230097118183,1.57386428837,-0.0375825293032,0.0966407896368,0.0157233030758,0.0
6.529280,0.00882038953034,0.0467864140305,-0.656927272412,0.539194246942,1.81431577687,-0.333640821365,0.161067982728,31.5789470673,-0.960271973216,-0.0694126306518,-0.0214757310304,1.57424778357,-0.0368155389092,0.0958737992428,0.0168737886667,0.0
6.539301,0.00920388472731,0.0475534044244,-0.656927272412,0.537276770957,1.81393228167,-0.335941792547,0.173723324228,31.5789470673,-0.95720401164,-0.0697961258488,-0.0230097118183,1.57463127876,-0.0364320437123,0.0962572944398,0.0164902934698,0.0
